Recording_ID,Source,Species,Month,Latitude,Longitude,avg_sylls_upper_freq_Hz,avg_sylls_lower_freq_Hz,max_sylls_freq_Hz,min_sylls_freq_Hz,overall_sylls_freq_range_Hz,largest_sylls_freq_range_Hz,smallest_sylls_freq_range_Hz,avg_sylls_freq_range_Hz,Temperature,NL_Raw_Avg_Vis,NL_CloudFreeCoverage_.num_obs.,NL_StableLights_Avg,TreeCover,PopulationDensity,DistanceToRoad_km,Humidity,ClimateDivisions,Level1Ecoregion,Level1Ecoregion_Edited,KG_ClimateZones,KG_ClimateZones_Edited,Elevation_m
27512,ML,Pipilo erythrophthalmus,5,40.8333333,-73.3333333,4749.561404,3325.767544,5544.736842,2149.122807,3438.596491,2836.842105,429.8245614,1466.776316,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27515,ML,Pipilo erythrophthalmus,5,40.8333333,-73.3333333,5329.824561,2342.54386,6447.368421,2020.175439,4470.175439,4470.175439,1590.350877,3030.263158,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27529,ML,Pipilo erythrophthalmus,5,40.8333333,-73.3333333,5747.926635,3063.476874,6232.45614,2578.947368,3696.491228,3309.649123,515.7894737,2727.432217,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27531,ML,Pipilo erythrophthalmus,5,40.8333333,-73.3333333,5130.542265,3411.244019,7178.070175,2492.982456,4728.070175,3008.77193,558.7719298,1762.280702,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27535,ML,Pipilo erythrophthalmus,5,40.8333333,-73.3333333,5061.184211,3241.593567,7307.017544,2450,4900,3094.736842,687.7192982,1862.573099,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27541,ML,Pipilo erythrophthalmus,5,40.8333333,-73.3333333,4676.491228,3246.608187,5759.649123,2450,3352.631579,3352.631579,558.7719298,1472.865497,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27554,ML,Pipilo erythrophthalmus,6,40.7709151,-73.1553978,4560.047847,3098.644338,6404.385965,2492.982456,3954.385965,3653.508772,515.7894737,1504.385965,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27566,ML,Pipilo erythrophthalmus,6,40.8333333,-73.3333333,5063.333333,2346.842105,5372.807018,2192.105263,3223.684211,3180.701754,988.5964912,2759.473684,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27572,ML,Pipilo erythrophthalmus,6,40.8333333,-73.3333333,4936.369771,3607.219973,5501.754386,2535.964912,3008.77193,3008.77193,429.8245614,1372.132254,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27573,ML,Pipilo erythrophthalmus,6,40.7709151,-73.1553978,4701.803119,3249.951267,5630.701754,2149.122807,3524.561404,3223.684211,386.8421053,1494.834308,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27579,ML,Pipilo erythrophthalmus,6,40.7709151,-73.1553978,3922.149123,3105.482456,4556.140351,1977.192982,2621.929825,1504.385965,214.9122807,859.6491228,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27588,ML,Pipilo erythrophthalmus,6,40.8333333,-73.3333333,5410.416667,3220.997807,7135.087719,1719.298246,5458.77193,3524.561404,644.7368421,2232.401316,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27595,ML,Pipilo erythrophthalmus,6,40.7709151,-73.1553978,4695.833333,2987.280702,5630.701754,2020.175439,3653.508772,2879.824561,1418.421053,1751.535088,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27610,ML,Pipilo erythrophthalmus,6,40.8333333,-73.3333333,4674.342105,2874.451754,5415.789474,1891.22807,3567.54386,2879.824561,558.7719298,1842.872807,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27622,ML,Pipilo erythrophthalmus,6,40.7709151,-73.1553978,6093.957115,2722.222222,7006.140351,1848.245614,5200.877193,4255.263158,644.7368421,3414.717349,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27625,ML,Pipilo erythrophthalmus,6,40.7709151,-73.1553978,4701.619433,2787.246964,6146.491228,2020.175439,4169.298246,3438.596491,859.6491228,1957.354926,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27638,ML,Pipilo erythrophthalmus,6,40.8333333,-73.3333333,5252.45614,2922.807018,5716.666667,2192.105263,3567.54386,2793.859649,472.8070175,2372.631579,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27652,ML,Pipilo erythrophthalmus,6,40.7709151,-73.1553978,4620.614035,2574.649123,5716.666667,2192.105263,3567.54386,2578.947368,1418.421053,2088.947368,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27656,ML,Pipilo erythrophthalmus,6,40.8333333,-73.3333333,4271.381579,2989.071637,7006.140351,2192.105263,4857.017544,3567.54386,773.6842105,1325.292398,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27667,ML,Pipilo erythrophthalmus,6,40.7709151,-73.1553978,4630.643275,3570.409357,5587.719298,1805.263158,3825.438596,3008.77193,558.7719298,1103.216374,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27674,ML,Pipilo erythrophthalmus,6,40.7709151,-73.1553978,5854.210526,2733.684211,6318.421053,2364.035088,3997.368421,3653.508772,558.7719298,3163.508772,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27684,ML,Pipilo erythrophthalmus,6,40.7709151,-73.1553978,4873.135965,2826.096491,5673.684211,1805.263158,3911.403509,3911.403509,558.7719298,2090.02193,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27706,ML,Pipilo erythrophthalmus,7,40.7709151,-73.1553978,4909.551657,2870.272904,5458.77193,1977.192982,3524.561404,3524.561404,1547.368421,2082.261209,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27715,ML,Pipilo erythrophthalmus,7,40.7709151,-73.1553978,4733.442982,3333.826754,9241.22807,2020.175439,7264.035088,4985.964912,558.7719298,1442.598684,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27721,ML,Pipilo erythrophthalmus,7,40.7709151,-73.1553978,5248.635478,2999.220273,7564.912281,2149.122807,5458.77193,5028.947368,1375.438596,2292.397661,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27743,ML,Pipilo erythrophthalmus,7,40.8333333,-73.3333333,4907.163743,2879.824561,6017.54386,2063.157895,3997.368421,3825.438596,687.7192982,2070.321637,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27744,ML,Pipilo erythrophthalmus,7,40.7709151,-73.1553978,4523.903509,3341.885965,4814.035088,2063.157895,2793.859649,2321.052632,429.8245614,1225,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27757,ML,Pipilo erythrophthalmus,7,40.7709151,-73.1553978,4964.473684,2471.491228,5458.77193,2020.175439,3481.578947,3395.614035,214.9122807,2535.964912,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27758,ML,Pipilo erythrophthalmus,7,40.7709151,-73.1553978,4507.426901,3409.94152,6490.350877,2407.017544,4126.315789,2922.807018,472.8070175,1140.467836,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27765,ML,Pipilo erythrophthalmus,7,40.7709151,-73.1553978,5162.951496,3183.230134,5845.614035,1762.280702,4126.315789,3266.666667,515.7894737,2022.703818,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27771,ML,Pipilo erythrophthalmus,7,40.7709151,-73.1553978,5495.1417,3273.279352,6834.210526,1977.192982,4900,3395.614035,687.7192982,2264.844804,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27776,ML,Pipilo erythrophthalmus,7,40.7709151,-73.1553978,4668.969298,2740.131579,5028.947368,2020.175439,3051.754386,2321.052632,1160.526316,1971.820175,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27786,ML,Pipilo erythrophthalmus,7,40.7709151,-73.1553978,4991.021672,3640.866873,6877.192982,2492.982456,4427.192982,3008.77193,386.8421053,1393.137255,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27799,ML,Pipilo erythrophthalmus,7,40.7709151,-73.1553978,4702.873563,3871.38536,5759.649123,1633.333333,4169.298246,2879.824561,558.7719298,874.4706594,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27806,ML,Pipilo erythrophthalmus,7,40.7709151,-73.1553978,5210.42885,2965.789474,6060.526316,1762.280702,4341.22807,3653.508772,816.6666667,2287.621832,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27812,ML,Pipilo erythrophthalmus,7,40.7709151,-73.1553978,5003.663571,3860.835913,6748.245614,2407.017544,4384.210526,2836.842105,257.8947368,1185.810114,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27820,ML,Pipilo erythrophthalmus,7,40.7709151,-73.1553978,6552.870813,3395.614035,7307.017544,2407.017544,4942.982456,3954.385965,2149.122807,3200.239234,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27829,ML,Pipilo erythrophthalmus,5,40.8333333,-73.3333333,4624.195906,3624.853801,5028.947368,2278.070175,2793.859649,2020.175439,429.8245614,1042.324561,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27839,ML,Pipilo erythrophthalmus,7,40.8333333,-73.3333333,4828.362573,2922.807018,5071.929825,2750.877193,2364.035088,2278.070175,644.7368421,1948.538012,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27843,ML,Pipilo erythrophthalmus,7,40.8333333,-73.3333333,4523.903509,2568.201754,4857.017544,2149.122807,2750.877193,2450,773.6842105,1998.684211,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27846,ML,Pipilo erythrophthalmus,7,40.8333333,-73.3333333,4878.508772,2869.078947,5200.877193,2106.140351,3137.719298,3137.719298,687.7192982,2052.412281,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27849,ML,Pipilo erythrophthalmus,7,40.8333333,-73.3333333,5210.42885,2688.791423,7865.789474,1891.22807,6017.54386,4857.017544,1289.473684,2564.619883,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27854,ML,Pipilo erythrophthalmus,7,40.8333333,-73.3333333,5716.666667,3298.903509,8209.649123,1848.245614,6404.385965,3395.614035,558.7719298,2460.745614,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27857,ML,Pipilo erythrophthalmus,7,40.7709151,-73.1553978,5464.912281,3057.894737,7908.77193,1805.263158,6146.491228,3782.45614,1418.421053,2450,NA,53,54,53,100,55.20898,2.047492028,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,13
27863,ML,Pipilo erythrophthalmus,7,40.8333333,-73.3333333,4689.385965,3455.789474,5028.947368,2063.157895,3008.77193,2063.157895,515.7894737,1276.578947,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27867,ML,Pipilo erythrophthalmus,7,40.8333333,-73.3333333,4985.964912,3524.561404,5587.719298,2063.157895,3567.54386,2063.157895,773.6842105,1504.385965,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27869,ML,Pipilo erythrophthalmus,7,40.8333333,-73.3333333,5557.631579,2819.649123,6189.473684,2535.964912,3696.491228,3524.561404,859.6491228,2780.964912,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27881,ML,Pipilo erythrophthalmus,6,40.8333333,-73.3333333,4716.347687,3297.926635,7006.140351,2063.157895,4985.964912,2621.929825,515.7894737,1461.403509,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27886,ML,Pipilo erythrophthalmus,6,40.8333333,-73.3333333,4672.807018,2787.719298,6404.385965,2364.035088,4083.333333,3868.421053,515.7894737,1928.070175,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27889,ML,Pipilo erythrophthalmus,6,40.8333333,-73.3333333,5316.251154,3714.589104,8940.350877,2149.122807,6834.210526,3180.701754,472.8070175,1644.644506,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27893,ML,Pipilo erythrophthalmus,6,40.8333333,-73.3333333,5021.783626,2743.71345,5501.754386,2492.982456,3051.754386,2879.824561,1031.578947,2321.052632,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27898,ML,Pipilo erythrophthalmus,6,40.8333333,-73.3333333,5215.204678,2922.807018,6404.385965,2793.859649,3653.508772,3567.54386,730.7017544,2335.380117,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
27938,ML,Pipilo erythrophthalmus,6,40.8333333,-73.3333333,4764.912281,2842.982456,5630.701754,2235.087719,3438.596491,2750.877193,515.7894737,1964.912281,NA,62,55,62,0,501.81921,0.409413031,NA,COASTAL,EASTERN TEMPERATE FORESTS,EASTERN TEMPERATE FORESTS,Dfa: Humid Continental Hot Summers with Year-round Precipitation,Dfa: Humid Continental Hot Summers with Year-round Precipitation,58
